danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
0.537,0.872,1,-3.092,1,0.374,0.229,0.0,0.583,0.917,80.006,audio_features,0xvmCQd1A2ju5zaDqn1ZmA,spotify:track:0xvmCQd1A2ju5zaDqn1ZmA,https://api.spotify.com/v1/tracks/0xvmCQd1A2ju5zaDqn1ZmA,https://api.spotify.com/v1/audio-analysis/0xvmCQd1A2ju5zaDqn1ZmA,246760,4,rap
0.479,0.549,11,-10.551,0,0.373,0.57,0.0239,0.127,0.576,180.985,audio_features,119c93MHjrDLJTApCVGpvx,spotify:track:119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/tracks/119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/audio-analysis/119c93MHjrDLJTApCVGpvx,252187,4,rap
0.799,0.904,6,-2.226,1,0.228,0.0127,0.0,0.277,0.929,167.845,audio_features,11hW1pk42xj0koCUJf9Xnj,spotify:track:11hW1pk42xj0koCUJf9Xnj,https://api.spotify.com/v1/tracks/11hW1pk42xj0koCUJf9Xnj,https://api.spotify.com/v1/audio-analysis/11hW1pk42xj0koCUJf9Xnj,240000,4,rap
0.854,0.738,6,-7.284,0,0.244,0.0581,0.0,0.106,0.847,100.0,audio_features,12LjNmRrdzhTn1vMcxN81m,spotify:track:12LjNmRrdzhTn1vMcxN81m,https://api.spotify.com/v1/tracks/12LjNmRrdzhTn1vMcxN81m,https://api.spotify.com/v1/audio-analysis/12LjNmRrdzhTn1vMcxN81m,254253,4,rap
0.907,0.837,1,-5.013,1,0.215,0.0255,0.0,0.255,0.649,98.965,audio_features,135mXfeiu9oHIFS2B96t3U,spotify:track:135mXfeiu9oHIFS2B96t3U,https://api.spotify.com/v1/tracks/135mXfeiu9oHIFS2B96t3U,https://api.spotify.com/v1/audio-analysis/135mXfeiu9oHIFS2B96t3U,207507,4,rap
0.803,0.784,11,-5.97,0,0.198,0.0012,0.000161,0.0794,0.801,90.185,audio_features,13XHuE00ElL5thSxkaEXxK,spotify:track:13XHuE00ElL5thSxkaEXxK,https://api.spotify.com/v1/tracks/13XHuE00ElL5thSxkaEXxK,https://api.spotify.com/v1/audio-analysis/13XHuE00ElL5thSxkaEXxK,296907,4,rap
0.675,0.779,6,-1.439,0,0.402,0.161,0.0,0.0656,0.553,95.739,audio_features,14EovNWdYSuO0AhluGEtPS,spotify:track:14EovNWdYSuO0AhluGEtPS,https://api.spotify.com/v1/tracks/14EovNWdYSuO0AhluGEtPS,https://api.spotify.com/v1/audio-analysis/14EovNWdYSuO0AhluGEtPS,232227,4,rap
0.935,0.608,4,-5.583,0,0.233,0.102,0.0,0.0891,0.829,96.913,audio_features,16LnNR25rqcvQVNv5UEQ7g,spotify:track:16LnNR25rqcvQVNv5UEQ7g,https://api.spotify.com/v1/tracks/16LnNR25rqcvQVNv5UEQ7g,https://api.spotify.com/v1/audio-analysis/16LnNR25rqcvQVNv5UEQ7g,255547,4,rap
0.621,0.672,4,-3.892,0,0.276,0.21,0.0,0.13,0.228,83.808,audio_features,17baAghWcrewNOcc9dCewx,spotify:track:17baAghWcrewNOcc9dCewx,https://api.spotify.com/v1/tracks/17baAghWcrewNOcc9dCewx,https://api.spotify.com/v1/audio-analysis/17baAghWcrewNOcc9dCewx,251267,4,rap
0.818,0.67,11,-13.912,0,0.0757,0.122,0.00156,0.31,0.917,112.704,audio_features,19tYXOfQFZ7gdGA3LAH76I,spotify:track:19tYXOfQFZ7gdGA3LAH76I,https://api.spotify.com/v1/tracks/19tYXOfQFZ7gdGA3LAH76I,https://api.spotify.com/v1/audio-analysis/19tYXOfQFZ7gdGA3LAH76I,469267,4,rap
0.614,0.543,5,-7.178,1,0.374,0.00776,3.28e-05,0.383,0.485,178.422,audio_features,1AHfovSnGPVYKaahRtA0U6,spotify:track:1AHfovSnGPVYKaahRtA0U6,https://api.spotify.com/v1/tracks/1AHfovSnGPVYKaahRtA0U6,https://api.spotify.com/v1/audio-analysis/1AHfovSnGPVYKaahRtA0U6,234093,4,rap
0.782,0.835,10,-4.278,0,0.283,0.281,0.0,0.459,0.527,80.014,audio_features,1AJx5jJQy9pKKxcnHm85RY,spotify:track:1AJx5jJQy9pKKxcnHm85RY,https://api.spotify.com/v1/tracks/1AJx5jJQy9pKKxcnHm85RY,https://api.spotify.com/v1/audio-analysis/1AJx5jJQy9pKKxcnHm85RY,240173,4,rap
0.608,0.913,0,-9.05,0,0.446,0.385,0.0,0.337,0.58,174.857,audio_features,1Aolp4EY0RN69okQrDRGBc,spotify:track:1Aolp4EY0RN69okQrDRGBc,https://api.spotify.com/v1/tracks/1Aolp4EY0RN69okQrDRGBc,https://api.spotify.com/v1/audio-analysis/1Aolp4EY0RN69okQrDRGBc,212500,4,rap
0.8,0.663,2,-3.832,1,0.0324,0.048,0.0,0.252,0.472,91.934,audio_features,1BPybPVkDfUjFDvqG04l58,spotify:track:1BPybPVkDfUjFDvqG04l58,https://api.spotify.com/v1/tracks/1BPybPVkDfUjFDvqG04l58,https://api.spotify.com/v1/audio-analysis/1BPybPVkDfUjFDvqG04l58,228000,4,rap
0.769,0.691,4,-4.59,0,0.0563,0.00197,0.0,0.298,0.681,96.792,audio_features,1BZm0t49YEhM8xbTINoQKp,spotify:track:1BZm0t49YEhM8xbTINoQKp,https://api.spotify.com/v1/tracks/1BZm0t49YEhM8xbTINoQKp,https://api.spotify.com/v1/audio-analysis/1BZm0t49YEhM8xbTINoQKp,280600,4,rap
0.928,0.771,3,-5.935,0,0.251,0.102,1.07e-05,0.338,0.679,93.987,audio_features,1EM23A621Z0QyTlWKu7T1l,spotify:track:1EM23A621Z0QyTlWKu7T1l,https://api.spotify.com/v1/tracks/1EM23A621Z0QyTlWKu7T1l,https://api.spotify.com/v1/audio-analysis/1EM23A621Z0QyTlWKu7T1l,231160,4,rap
0.787,0.832,10,-4.671,1,0.301,0.0347,0.0,0.0593,0.814,92.606,audio_features,1EiLrPd8JMTcQUr1aLEUKi,spotify:track:1EiLrPd8JMTcQUr1aLEUKi,https://api.spotify.com/v1/tracks/1EiLrPd8JMTcQUr1aLEUKi,https://api.spotify.com/v1/audio-analysis/1EiLrPd8JMTcQUr1aLEUKi,177667,4,rap
0.718,0.786,0,-5.76,1,0.0284,0.0114,2.5e-05,0.0745,0.465,99.916,audio_features,1GIN41bLhiKeEPeC2vXH8i,spotify:track:1GIN41bLhiKeEPeC2vXH8i,https://api.spotify.com/v1/tracks/1GIN41bLhiKeEPeC2vXH8i,https://api.spotify.com/v1/audio-analysis/1GIN41bLhiKeEPeC2vXH8i,267320,4,rap
0.681,0.529,7,-7.897,0,0.0341,0.201,0.0,0.184,0.568,91.081,audio_features,1Jm1I3APcmVz3MqPr5vfTx,spotify:track:1Jm1I3APcmVz3MqPr5vfTx,https://api.spotify.com/v1/tracks/1Jm1I3APcmVz3MqPr5vfTx,https://api.spotify.com/v1/audio-analysis/1Jm1I3APcmVz3MqPr5vfTx,293840,4,rap
0.947,0.655,5,-4.243,0,0.0609,0.0331,0.0,0.0433,0.787,104.485,audio_features,1MYlx4dBtiyjn7K8YSyfzT,spotify:track:1MYlx4dBtiyjn7K8YSyfzT,https://api.spotify.com/v1/tracks/1MYlx4dBtiyjn7K8YSyfzT,https://api.spotify.com/v1/audio-analysis/1MYlx4dBtiyjn7K8YSyfzT,284800,4,rap
0.899,0.645,10,-11.621,0,0.271,0.0435,0.101,0.358,0.348,110.895,audio_features,1MaI6NwdrqnE3mRzOYTpoo,spotify:track:1MaI6NwdrqnE3mRzOYTpoo,https://api.spotify.com/v1/tracks/1MaI6NwdrqnE3mRzOYTpoo,https://api.spotify.com/v1/audio-analysis/1MaI6NwdrqnE3mRzOYTpoo,217200,4,rap
