,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
328,0.379,0.976,11,-5.856,0,0.156,4.22e-06,0.406,0.267,0.243,176.093,audio_features,5bmS5SJDhaPfT03jMjiv2F,spotify:track:5bmS5SJDhaPfT03jMjiv2F,https://api.spotify.com/v1/tracks/5bmS5SJDhaPfT03jMjiv2F,https://api.spotify.com/v1/audio-analysis/5bmS5SJDhaPfT03jMjiv2F,191000,4,rock
329,0.608,0.688,5,-7.655,0,0.0296,0.134,0.206,0.0951,0.749,114.414,audio_features,5dIgg4mrQHOlVm1ZFYHW29,spotify:track:5dIgg4mrQHOlVm1ZFYHW29,https://api.spotify.com/v1/tracks/5dIgg4mrQHOlVm1ZFYHW29,https://api.spotify.com/v1/audio-analysis/5dIgg4mrQHOlVm1ZFYHW29,334240,4,rock
330,0.402,0.814,10,-4.954,1,0.14,0.0383,1.19e-06,0.266,0.516,170.02,audio_features,5eYwDBLucWfWI5KsV7oYX2,spotify:track:5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/tracks/5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/audio-analysis/5eYwDBLucWfWI5KsV7oYX2,272267,4,rock
331,0.633,0.823,5,-5.792,1,0.0287,0.0516,0.000496,0.188,0.444,115.107,audio_features,5fMwvrqujbQjUxcNPcYrUF,spotify:track:5fMwvrqujbQjUxcNPcYrUF,https://api.spotify.com/v1/tracks/5fMwvrqujbQjUxcNPcYrUF,https://api.spotify.com/v1/audio-analysis/5fMwvrqujbQjUxcNPcYrUF,330533,4,rock
332,0.58,0.596,0,-10.528,0,0.0751,0.125,0.0,0.0297,0.715,140.273,audio_features,5fx7fRMsdrj56XSbY2iudA,spotify:track:5fx7fRMsdrj56XSbY2iudA,https://api.spotify.com/v1/tracks/5fx7fRMsdrj56XSbY2iudA,https://api.spotify.com/v1/audio-analysis/5fx7fRMsdrj56XSbY2iudA,149676,4,rock
333,0.71,0.544,8,-8.858,1,0.0389,0.0054,0.0266,0.0965,0.316,143.987,audio_features,5hojlRf8Cm3C1GFXI80fFO,spotify:track:5hojlRf8Cm3C1GFXI80fFO,https://api.spotify.com/v1/tracks/5hojlRf8Cm3C1GFXI80fFO,https://api.spotify.com/v1/audio-analysis/5hojlRf8Cm3C1GFXI80fFO,192372,4,rock
334,0.405,0.918,11,-4.031,1,0.0797,9.7e-05,0.000435,0.339,0.408,90.035,audio_features,5htRl6zcd0y426EKHTZHhn,spotify:track:5htRl6zcd0y426EKHTZHhn,https://api.spotify.com/v1/tracks/5htRl6zcd0y426EKHTZHhn,https://api.spotify.com/v1/audio-analysis/5htRl6zcd0y426EKHTZHhn,195213,4,rock
335,0.391,0.836,7,-6.308,1,0.0361,0.00127,8.87e-05,0.14,0.472,139.902,audio_features,5ireqIpmnNqmm4wiqhJnvs,spotify:track:5ireqIpmnNqmm4wiqhJnvs,https://api.spotify.com/v1/tracks/5ireqIpmnNqmm4wiqhJnvs,https://api.spotify.com/v1/audio-analysis/5ireqIpmnNqmm4wiqhJnvs,330173,4,rock
336,0.429,0.367,5,-8.68,0,0.0302,0.226,2.11e-06,0.463,0.121,123.032,audio_features,5krB1V1tqSDhlaDkEYKryu,spotify:track:5krB1V1tqSDhlaDkEYKryu,https://api.spotify.com/v1/tracks/5krB1V1tqSDhlaDkEYKryu,https://api.spotify.com/v1/audio-analysis/5krB1V1tqSDhlaDkEYKryu,329387,4,rock
337,0.29,0.623,1,-9.959,0,0.038,0.108,2.39e-05,0.187,0.422,99.126,audio_features,5l3zkjO2Ag05TTqpbGQ9qP,spotify:track:5l3zkjO2Ag05TTqpbGQ9qP,https://api.spotify.com/v1/tracks/5l3zkjO2Ag05TTqpbGQ9qP,https://api.spotify.com/v1/audio-analysis/5l3zkjO2Ag05TTqpbGQ9qP,333600,4,rock
338,0.335,0.716,7,-7.02,1,0.0404,0.0347,0.0,0.107,0.303,121.761,audio_features,5nRRklOTvmgf8H3B9DrfYP,spotify:track:5nRRklOTvmgf8H3B9DrfYP,https://api.spotify.com/v1/tracks/5nRRklOTvmgf8H3B9DrfYP,https://api.spotify.com/v1/audio-analysis/5nRRklOTvmgf8H3B9DrfYP,293987,4,rock
339,0.516,0.91,7,-8.865,1,0.0608,0.00103,0.813,0.057,0.367,140.858,audio_features,5nchmPYCCHoHS2AdmHv1Xg,spotify:track:5nchmPYCCHoHS2AdmHv1Xg,https://api.spotify.com/v1/tracks/5nchmPYCCHoHS2AdmHv1Xg,https://api.spotify.com/v1/audio-analysis/5nchmPYCCHoHS2AdmHv1Xg,266067,4,rock
340,0.449,0.775,7,-12.029,1,0.0405,0.162,0.149,0.248,0.313,94.907,audio_features,5qm0KiVKMXW1kq6VrnIhz5,spotify:track:5qm0KiVKMXW1kq6VrnIhz5,https://api.spotify.com/v1/tracks/5qm0KiVKMXW1kq6VrnIhz5,https://api.spotify.com/v1/audio-analysis/5qm0KiVKMXW1kq6VrnIhz5,249768,4,rock
341,0.71,0.736,4,-8.515,1,0.0408,0.547,0.0717,0.805,0.783,111.147,audio_features,5s9wyZPvRc38hswkwEkxsS,spotify:track:5s9wyZPvRc38hswkwEkxsS,https://api.spotify.com/v1/tracks/5s9wyZPvRc38hswkwEkxsS,https://api.spotify.com/v1/audio-analysis/5s9wyZPvRc38hswkwEkxsS,152893,4,rock
342,0.305,0.832,6,-7.981,1,0.0398,0.000332,2.4e-05,0.091,0.585,100.677,audio_features,5sFDReWLrZHLFZFjHsjUTS,spotify:track:5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/audio-analysis/5sFDReWLrZHLFZFjHsjUTS,206773,4,rock
343,0.442,0.475,0,-6.769,1,0.0269,0.000142,0.0,0.215,0.138,102.911,audio_features,5shZy7GEscwlQxmghmmRgr,spotify:track:5shZy7GEscwlQxmghmmRgr,https://api.spotify.com/v1/tracks/5shZy7GEscwlQxmghmmRgr,https://api.spotify.com/v1/audio-analysis/5shZy7GEscwlQxmghmmRgr,177815,4,rock
344,0.485,0.945,0,-5.954,1,0.0402,0.0033,0.00525,0.0997,0.731,135.957,audio_features,5uRN4EmPA7BWs5f4xsIl0Z,spotify:track:5uRN4EmPA7BWs5f4xsIl0Z,https://api.spotify.com/v1/tracks/5uRN4EmPA7BWs5f4xsIl0Z,https://api.spotify.com/v1/audio-analysis/5uRN4EmPA7BWs5f4xsIl0Z,249013,4,rock
345,0.391,0.427,11,-9.271,1,0.0433,0.263,8.62e-06,0.129,0.447,92.716,audio_features,5vVmnv4EN3X2VBa5Fo3UFM,spotify:track:5vVmnv4EN3X2VBa5Fo3UFM,https://api.spotify.com/v1/tracks/5vVmnv4EN3X2VBa5Fo3UFM,https://api.spotify.com/v1/audio-analysis/5vVmnv4EN3X2VBa5Fo3UFM,325600,4,rock
346,0.528,0.875,1,-5.152,1,0.0421,0.000395,0.375,0.197,0.63,150.002,audio_features,5w9cLer58DSaMKd0cP6FDd,spotify:track:5w9cLer58DSaMKd0cP6FDd,https://api.spotify.com/v1/tracks/5w9cLer58DSaMKd0cP6FDd,https://api.spotify.com/v1/audio-analysis/5w9cLer58DSaMKd0cP6FDd,218853,4,rock
347,0.592,0.909,7,-6.288,1,0.055,0.000726,0.000398,0.085,0.517,123.086,audio_features,5xpyX5m0fivzAred2yI8og,spotify:track:5xpyX5m0fivzAred2yI8og,https://api.spotify.com/v1/tracks/5xpyX5m0fivzAred2yI8og,https://api.spotify.com/v1/audio-analysis/5xpyX5m0fivzAred2yI8og,319320,4,rock
348,0.389,0.889,9,-6.546,1,0.0442,0.0415,0.0,0.463,0.524,171.121,audio_features,5yEPxDjbbzUzyauGtnmVEC,spotify:track:5yEPxDjbbzUzyauGtnmVEC,https://api.spotify.com/v1/tracks/5yEPxDjbbzUzyauGtnmVEC,https://api.spotify.com/v1/audio-analysis/5yEPxDjbbzUzyauGtnmVEC,358427,4,rock
349,0.33,0.707,9,-3.7,1,0.0766,0.083,0.0,0.0565,0.517,176.997,audio_features,5zS9mvTXCSPToAYlSHiG4i,spotify:track:5zS9mvTXCSPToAYlSHiG4i,https://api.spotify.com/v1/tracks/5zS9mvTXCSPToAYlSHiG4i,https://api.spotify.com/v1/audio-analysis/5zS9mvTXCSPToAYlSHiG4i,262453,4,rock
350,0.496,0.505,4,-12.256,1,0.0336,0.0558,0.00151,0.188,0.388,110.023,audio_features,5zc7qd3LwOYPe97q1QuY3r,spotify:track:5zc7qd3LwOYPe97q1QuY3r,https://api.spotify.com/v1/tracks/5zc7qd3LwOYPe97q1QuY3r,https://api.spotify.com/v1/audio-analysis/5zc7qd3LwOYPe97q1QuY3r,198877,3,rock
351,0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,audio_features,600s08VdbjiyAjDGDjYSFI,spotify:track:600s08VdbjiyAjDGDjYSFI,https://api.spotify.com/v1/tracks/600s08VdbjiyAjDGDjYSFI,https://api.spotify.com/v1/audio-analysis/600s08VdbjiyAjDGDjYSFI,193613,4,rock
352,0.555,0.886,9,-4.199,1,0.114,0.00575,9.4e-05,0.0641,0.45,114.999,audio_features,608y1sEkppsMcFtyvOPfKt,spotify:track:608y1sEkppsMcFtyvOPfKt,https://api.spotify.com/v1/tracks/608y1sEkppsMcFtyvOPfKt,https://api.spotify.com/v1/audio-analysis/608y1sEkppsMcFtyvOPfKt,169707,4,rock
353,0.579,0.576,0,-9.615,1,0.0375,0.0252,0.043,0.13,0.196,105.081,audio_features,60wMiIhXXdMwgdUwlbx420,spotify:track:60wMiIhXXdMwgdUwlbx420,https://api.spotify.com/v1/tracks/60wMiIhXXdMwgdUwlbx420,https://api.spotify.com/v1/audio-analysis/60wMiIhXXdMwgdUwlbx420,244120,4,rock
354,0.508,0.653,7,-6.645,1,0.0409,0.00552,0.225,0.128,0.625,134.071,audio_features,61NS6bXK93OwVlKb1ZTtBv,spotify:track:61NS6bXK93OwVlKb1ZTtBv,https://api.spotify.com/v1/tracks/61NS6bXK93OwVlKb1ZTtBv,https://api.spotify.com/v1/audio-analysis/61NS6bXK93OwVlKb1ZTtBv,203840,4,rock
355,0.53,0.964,0,-2.571,0,0.0553,0.0528,4.84e-06,0.372,0.823,122.807,audio_features,61lqNlVRnWYiR9C7BDJw2l,spotify:track:61lqNlVRnWYiR9C7BDJw2l,https://api.spotify.com/v1/tracks/61lqNlVRnWYiR9C7BDJw2l,https://api.spotify.com/v1/audio-analysis/61lqNlVRnWYiR9C7BDJw2l,223147,4,rock
356,0.519,0.848,8,-7.026,1,0.0442,9.23e-06,0.754,0.103,0.672,137.971,audio_features,62pvhxKhoWRn117yQCG3rR,spotify:track:62pvhxKhoWRn117yQCG3rR,https://api.spotify.com/v1/tracks/62pvhxKhoWRn117yQCG3rR,https://api.spotify.com/v1/audio-analysis/62pvhxKhoWRn117yQCG3rR,221897,4,rock
357,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,audio_features,63OFKbMaZSDZ4wtesuuq6f,spotify:track:63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/tracks/63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/audio-analysis/63OFKbMaZSDZ4wtesuuq6f,210373,4,rock
358,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4,rock
359,0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228,audio_features,64Ret7Tf2M8pDE4aqbW2tX,spotify:track:64Ret7Tf2M8pDE4aqbW2tX,https://api.spotify.com/v1/tracks/64Ret7Tf2M8pDE4aqbW2tX,https://api.spotify.com/v1/audio-analysis/64Ret7Tf2M8pDE4aqbW2tX,447440,4,rock
360,0.62,0.73,2,-7.625,1,0.209,0.0101,4.76e-05,0.624,0.523,96.01,audio_features,66Wrh0XOTSV49oNZThsXe2,spotify:track:66Wrh0XOTSV49oNZThsXe2,https://api.spotify.com/v1/tracks/66Wrh0XOTSV49oNZThsXe2,https://api.spotify.com/v1/audio-analysis/66Wrh0XOTSV49oNZThsXe2,231345,4,rock
361,0.416,0.494,4,-9.625,1,0.0279,0.452,0.0956,0.242,0.136,74.999,audio_features,67KSzDp4DBiW4W4RvMXv9i,spotify:track:67KSzDp4DBiW4W4RvMXv9i,https://api.spotify.com/v1/tracks/67KSzDp4DBiW4W4RvMXv9i,https://api.spotify.com/v1/audio-analysis/67KSzDp4DBiW4W4RvMXv9i,313600,4,rock
362,0.451,0.973,9,-3.615,1,0.1,0.0019,0.122,0.0893,0.652,140.642,audio_features,69GLomI9cfMhIDtHbyKAXw,spotify:track:69GLomI9cfMhIDtHbyKAXw,https://api.spotify.com/v1/tracks/69GLomI9cfMhIDtHbyKAXw,https://api.spotify.com/v1/audio-analysis/69GLomI9cfMhIDtHbyKAXw,259867,4,rock
363,0.46,0.89,0,-3.114,1,0.0574,0.0507,0.000109,0.0949,0.425,146.943,audio_features,6BcuXiQSlySHSowIqH58wZ,spotify:track:6BcuXiQSlySHSowIqH58wZ,https://api.spotify.com/v1/tracks/6BcuXiQSlySHSowIqH58wZ,https://api.spotify.com/v1/audio-analysis/6BcuXiQSlySHSowIqH58wZ,219067,4,rock
364,0.49,0.778,1,-6.968,1,0.0548,0.0773,0.00862,0.087,0.278,99.723,audio_features,6EvgWSbWmQelxrQBmhEdXh,spotify:track:6EvgWSbWmQelxrQBmhEdXh,https://api.spotify.com/v1/tracks/6EvgWSbWmQelxrQBmhEdXh,https://api.spotify.com/v1/audio-analysis/6EvgWSbWmQelxrQBmhEdXh,279040,4,rock
365,0.586,0.578,0,-8.572,1,0.0406,0.641,0.0,0.37,0.687,112.957,audio_features,6GXwqYZlE79x2kZi9ucrOd,spotify:track:6GXwqYZlE79x2kZi9ucrOd,https://api.spotify.com/v1/tracks/6GXwqYZlE79x2kZi9ucrOd,https://api.spotify.com/v1/audio-analysis/6GXwqYZlE79x2kZi9ucrOd,176823,4,rock
366,0.544,0.743,9,-6.135,0,0.028,0.256,8.34e-05,0.321,0.503,94.093,audio_features,6HyOIRs0IV2WpFTu5Hzipx,spotify:track:6HyOIRs0IV2WpFTu5Hzipx,https://api.spotify.com/v1/tracks/6HyOIRs0IV2WpFTu5Hzipx,https://api.spotify.com/v1/audio-analysis/6HyOIRs0IV2WpFTu5Hzipx,232053,4,rock
367,0.441,0.466,9,-9.101,0,0.0284,0.612,7.37e-05,0.112,0.464,139.07,audio_features,6KcJVaZFb6h5uunKzJjNMi,spotify:track:6KcJVaZFb6h5uunKzJjNMi,https://api.spotify.com/v1/tracks/6KcJVaZFb6h5uunKzJjNMi,https://api.spotify.com/v1/audio-analysis/6KcJVaZFb6h5uunKzJjNMi,271293,4,rock
368,0.304,0.301,0,-9.792,1,0.0305,0.376,2.83e-05,0.121,0.151,81.439,audio_features,6Kfo5F0Z6B31zKuQJmJf42,spotify:track:6Kfo5F0Z6B31zKuQJmJf42,https://api.spotify.com/v1/tracks/6Kfo5F0Z6B31zKuQJmJf42,https://api.spotify.com/v1/audio-analysis/6Kfo5F0Z6B31zKuQJmJf42,281333,3,rock
369,0.617,0.592,6,-9.662,1,0.0348,0.347,0.275,0.249,0.0389,95.976,audio_features,6LPJN3kbN8Q7q0R32xszzu,spotify:track:6LPJN3kbN8Q7q0R32xszzu,https://api.spotify.com/v1/tracks/6LPJN3kbN8Q7q0R32xszzu,https://api.spotify.com/v1/audio-analysis/6LPJN3kbN8Q7q0R32xszzu,225482,4,rock
370,0.389,0.785,5,-6.873,1,0.0399,0.089,5.5e-05,0.119,0.18,76.364,audio_features,6LYbOdhrTARZmO99gWhAX6,spotify:track:6LYbOdhrTARZmO99gWhAX6,https://api.spotify.com/v1/tracks/6LYbOdhrTARZmO99gWhAX6,https://api.spotify.com/v1/audio-analysis/6LYbOdhrTARZmO99gWhAX6,237053,4,rock
371,0.647,0.762,2,-5.856,1,0.0287,0.0599,3.35e-06,0.0705,0.93,89.837,audio_features,6NxsCnLeLd8Ai1TrgGxzIx,spotify:track:6NxsCnLeLd8Ai1TrgGxzIx,https://api.spotify.com/v1/tracks/6NxsCnLeLd8Ai1TrgGxzIx,https://api.spotify.com/v1/audio-analysis/6NxsCnLeLd8Ai1TrgGxzIx,141600,4,rock
372,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4,rock
373,0.677,0.482,7,-9.875,0,0.0535,0.202,0.000188,0.104,0.312,112.018,audio_features,6P6oguLJZicO3F84oQli3F,spotify:track:6P6oguLJZicO3F84oQli3F,https://api.spotify.com/v1/tracks/6P6oguLJZicO3F84oQli3F,https://api.spotify.com/v1/audio-analysis/6P6oguLJZicO3F84oQli3F,248306,4,rock
374,0.473,0.566,4,-6.242,1,0.0487,0.0451,0.597,0.104,0.443,85.925,audio_features,6Pa1NQGHUceBVf0ygeC4wa,spotify:track:6Pa1NQGHUceBVf0ygeC4wa,https://api.spotify.com/v1/tracks/6Pa1NQGHUceBVf0ygeC4wa,https://api.spotify.com/v1/audio-analysis/6Pa1NQGHUceBVf0ygeC4wa,315193,4,rock
375,0.588,0.533,8,-9.338,1,0.0295,0.159,5.7e-05,0.0719,0.513,84.97,audio_features,6ToVspiiQBvcQLkus3wKCk,spotify:track:6ToVspiiQBvcQLkus3wKCk,https://api.spotify.com/v1/tracks/6ToVspiiQBvcQLkus3wKCk,https://api.spotify.com/v1/audio-analysis/6ToVspiiQBvcQLkus3wKCk,210992,4,rock
376,0.451,0.828,9,-3.904,1,0.0328,0.000197,0.0128,0.345,0.498,105.882,audio_features,6XIQe8CyDYFHN0iCjfRIuj,spotify:track:6XIQe8CyDYFHN0iCjfRIuj,https://api.spotify.com/v1/tracks/6XIQe8CyDYFHN0iCjfRIuj,https://api.spotify.com/v1/audio-analysis/6XIQe8CyDYFHN0iCjfRIuj,308267,3,rock
377,0.261,0.887,10,-6.511,1,0.0656,0.00026,0.000541,0.109,0.347,169.864,audio_features,6XlhnVWYxoLLvqEXyMfSCu,spotify:track:6XlhnVWYxoLLvqEXyMfSCu,https://api.spotify.com/v1/tracks/6XlhnVWYxoLLvqEXyMfSCu,https://api.spotify.com/v1/audio-analysis/6XlhnVWYxoLLvqEXyMfSCu,211412,4,rock
378,0.56,0.823,7,-5.991,1,0.0799,0.076,0.0,0.15,0.792,187.994,audio_features,6YFzX9SeCrIf4VEGTeD8qT,spotify:track:6YFzX9SeCrIf4VEGTeD8qT,https://api.spotify.com/v1/tracks/6YFzX9SeCrIf4VEGTeD8qT,https://api.spotify.com/v1/audio-analysis/6YFzX9SeCrIf4VEGTeD8qT,149160,4,rock
379,0.836,0.595,0,-6.663,1,0.0285,0.339,5.93e-05,0.0824,0.926,120.991,audio_features,6ZkiIiPneUofzUNO6sVGUI,spotify:track:6ZkiIiPneUofzUNO6sVGUI,https://api.spotify.com/v1/tracks/6ZkiIiPneUofzUNO6sVGUI,https://api.spotify.com/v1/audio-analysis/6ZkiIiPneUofzUNO6sVGUI,256586,4,rock
380,0.459,0.953,4,-6.518,0,0.066,0.000275,0.000305,0.141,0.517,95.074,audio_features,6aYXSH9JZrD30Av2KlAOMY,spotify:track:6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/tracks/6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/audio-analysis/6aYXSH9JZrD30Av2KlAOMY,359760,4,rock
381,0.933,0.463,5,-9.338,0,0.152,0.0938,0.28,0.121,0.765,109.886,audio_features,6bGfLXep8L61VFcIHDCRb0,spotify:track:6bGfLXep8L61VFcIHDCRb0,https://api.spotify.com/v1/tracks/6bGfLXep8L61VFcIHDCRb0,https://api.spotify.com/v1/audio-analysis/6bGfLXep8L61VFcIHDCRb0,218200,4,rock
382,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,audio_features,6cFZ4PLC19taNlpl9pbGMf,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493,3,rock
383,0.557,0.713,11,-6.276,1,0.0386,0.225,1.09e-06,0.121,0.261,95.014,audio_features,6cZ9bvOxX7vyWJdrq7zeo8,spotify:track:6cZ9bvOxX7vyWJdrq7zeo8,https://api.spotify.com/v1/tracks/6cZ9bvOxX7vyWJdrq7zeo8,https://api.spotify.com/v1/audio-analysis/6cZ9bvOxX7vyWJdrq7zeo8,380937,4,rock
384,0.7,0.418,4,-11.238,0,0.033,0.655,0.0,0.195,0.721,119.627,audio_features,6chyadaFmcdgpfSDW31KVj,spotify:track:6chyadaFmcdgpfSDW31KVj,https://api.spotify.com/v1/tracks/6chyadaFmcdgpfSDW31KVj,https://api.spotify.com/v1/audio-analysis/6chyadaFmcdgpfSDW31KVj,130747,4,rock
385,0.412,0.511,7,-14.156,1,0.115,0.0663,0.0,0.377,0.505,161.096,audio_features,6d4xxG6jn0UzmrH07NqI22,spotify:track:6d4xxG6jn0UzmrH07NqI22,https://api.spotify.com/v1/tracks/6d4xxG6jn0UzmrH07NqI22,https://api.spotify.com/v1/audio-analysis/6d4xxG6jn0UzmrH07NqI22,194267,4,rock
386,0.426,0.593,2,-5.842,1,0.0397,0.00476,0.301,0.127,0.223,142.085,audio_features,6e7oWVvI7QSgB5IizNAvfg,spotify:track:6e7oWVvI7QSgB5IizNAvfg,https://api.spotify.com/v1/tracks/6e7oWVvI7QSgB5IizNAvfg,https://api.spotify.com/v1/audio-analysis/6e7oWVvI7QSgB5IizNAvfg,266672,4,rock
387,0.464,0.944,1,-5.309,1,0.107,0.0159,5.66e-06,0.384,0.716,137.864,audio_features,6ejipC6dh8CGi2WiUACOvN,spotify:track:6ejipC6dh8CGi2WiUACOvN,https://api.spotify.com/v1/tracks/6ejipC6dh8CGi2WiUACOvN,https://api.spotify.com/v1/audio-analysis/6ejipC6dh8CGi2WiUACOvN,157640,4,rock
388,0.699,0.272,4,-9.776,0,0.224,0.538,0.0,0.149,0.178,138.761,audio_features,6fMITQo0DZUceKEoDPvk2C,spotify:track:6fMITQo0DZUceKEoDPvk2C,https://api.spotify.com/v1/tracks/6fMITQo0DZUceKEoDPvk2C,https://api.spotify.com/v1/audio-analysis/6fMITQo0DZUceKEoDPvk2C,156857,4,rock
389,0.465,0.757,7,-4.035,1,0.0327,0.015,1.64e-06,0.176,0.49,124.227,audio_features,6gAGu2IWnWS8HNwpxSUXAT,spotify:track:6gAGu2IWnWS8HNwpxSUXAT,https://api.spotify.com/v1/tracks/6gAGu2IWnWS8HNwpxSUXAT,https://api.spotify.com/v1/audio-analysis/6gAGu2IWnWS8HNwpxSUXAT,237000,4,rock
390,0.452,0.726,7,-5.433,1,0.0508,0.00275,0.00285,0.375,0.811,176.132,audio_features,6jmtQXRzJSaryAZQyK8cCI,spotify:track:6jmtQXRzJSaryAZQyK8cCI,https://api.spotify.com/v1/tracks/6jmtQXRzJSaryAZQyK8cCI,https://api.spotify.com/v1/audio-analysis/6jmtQXRzJSaryAZQyK8cCI,246093,4,rock
391,0.911,0.566,10,-10.862,0,0.075,0.499,2.82e-06,0.0895,0.502,100.04,audio_features,6jsAkEmRwYUkaLQhgS4kJZ,spotify:track:6jsAkEmRwYUkaLQhgS4kJZ,https://api.spotify.com/v1/tracks/6jsAkEmRwYUkaLQhgS4kJZ,https://api.spotify.com/v1/audio-analysis/6jsAkEmRwYUkaLQhgS4kJZ,165117,4,rock
392,0.343,0.862,2,-5.334,1,0.0408,0.00359,0.0169,0.146,0.221,184.232,audio_features,6lOvhkSYAU6xde5BvtWNbB,spotify:track:6lOvhkSYAU6xde5BvtWNbB,https://api.spotify.com/v1/tracks/6lOvhkSYAU6xde5BvtWNbB,https://api.spotify.com/v1/audio-analysis/6lOvhkSYAU6xde5BvtWNbB,241293,4,rock
393,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,audio_features,6ls1CRgRmqw9QHmBjKS2Qi,spotify:track:6ls1CRgRmqw9QHmBjKS2Qi,https://api.spotify.com/v1/tracks/6ls1CRgRmqw9QHmBjKS2Qi,https://api.spotify.com/v1/audio-analysis/6ls1CRgRmqw9QHmBjKS2Qi,256933,4,rock
394,0.705,0.679,9,-8.327,0,0.0452,0.275,0.000778,0.347,0.773,136.974,audio_features,6m5lYlErNIHmFomI8Wqiu5,spotify:track:6m5lYlErNIHmFomI8Wqiu5,https://api.spotify.com/v1/tracks/6m5lYlErNIHmFomI8Wqiu5,https://api.spotify.com/v1/audio-analysis/6m5lYlErNIHmFomI8Wqiu5,172465,4,rock
395,0.661,0.808,2,-6.926,1,0.0332,9.39e-05,0.009,0.0335,0.895,113.332,audio_features,6mJsaJ0U6abpPVPPAcAF2r,spotify:track:6mJsaJ0U6abpPVPPAcAF2r,https://api.spotify.com/v1/tracks/6mJsaJ0U6abpPVPPAcAF2r,https://api.spotify.com/v1/audio-analysis/6mJsaJ0U6abpPVPPAcAF2r,207667,4,rock
396,0.4,0.941,1,-5.96,1,0.105,9.54e-05,2.24e-05,0.296,0.339,135.021,audio_features,6nVH9xeaOrcQlQJjnMoVXs,spotify:track:6nVH9xeaOrcQlQJjnMoVXs,https://api.spotify.com/v1/tracks/6nVH9xeaOrcQlQJjnMoVXs,https://api.spotify.com/v1/audio-analysis/6nVH9xeaOrcQlQJjnMoVXs,288097,4,rock
397,0.546,0.297,7,-12.522,0,0.0318,0.717,0.149,0.122,0.0634,78.049,audio_features,6oE2dMTxyo0lwqdfzRFPQw,spotify:track:6oE2dMTxyo0lwqdfzRFPQw,https://api.spotify.com/v1/tracks/6oE2dMTxyo0lwqdfzRFPQw,https://api.spotify.com/v1/audio-analysis/6oE2dMTxyo0lwqdfzRFPQw,182374,4,rock
398,0.334,0.901,7,-4.21,1,0.0899,0.00227,0.0192,0.145,0.694,148.801,audio_features,6oMQiqmcVGYm0OfMwNh7rI,spotify:track:6oMQiqmcVGYm0OfMwNh7rI,https://api.spotify.com/v1/tracks/6oMQiqmcVGYm0OfMwNh7rI,https://api.spotify.com/v1/audio-analysis/6oMQiqmcVGYm0OfMwNh7rI,289853,3,rock
399,0.453,0.871,9,-12.004,1,0.0345,0.000451,0.298,0.43,0.748,170.011,audio_features,6rdEEYHsLavlklAypD5cre,spotify:track:6rdEEYHsLavlklAypD5cre,https://api.spotify.com/v1/tracks/6rdEEYHsLavlklAypD5cre,https://api.spotify.com/v1/audio-analysis/6rdEEYHsLavlklAypD5cre,262373,4,rock
400,0.504,0.87,1,-3.629,1,0.0468,0.00448,0.00508,0.525,0.8,108.067,audio_features,6sGxfdt8Gn4jT0wDcDlmiF,spotify:track:6sGxfdt8Gn4jT0wDcDlmiF,https://api.spotify.com/v1/tracks/6sGxfdt8Gn4jT0wDcDlmiF,https://api.spotify.com/v1/audio-analysis/6sGxfdt8Gn4jT0wDcDlmiF,195227,4,rock
